Usera,Chamberí,San Blas-Canillejas,Moncloa-Aravaca,Barajas,Salamanca,Tetuán,Chamartín,Carabanchel,Villaverde,Latina,Hortaleza,Centro,Ciudad Lineal,Vicálvaro,Villa de Vallecas,Retiro,Fuencarral-El Pardo,Moratalaz,Puente de Vallecas,price,baths,rooms,sqft,Independientes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1125000,3,3,173,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1200000,2,2,124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,557000,2,3,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,695000,2,4,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1230000,4,3,225,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,990000,2,3,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1150000,3,4,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,735000,2,2,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599000,2,3,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,670000,2,3,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,769000,2,2,198,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1360000,3,2,210,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,880000,3,3,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,800000,2,3,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,660000,2,2,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1125000,2,4,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1050000,2,2,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2100000,2,2,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,750000,3,2,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,670000,2,3,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,635000,3,4,151,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175000,5,5,360,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379900,1,3,116,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,2,3,212,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,5,4,367,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535000,3,4,133,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970000,4,4,279,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,2,3,212,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000,2,1,313,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,4,3,320,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,5,4,370,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,4,4,367,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180000,1,2,92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125000,1,1,62,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000,1,3,84,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229000,2,3,118,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,335000,2,2,70,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285000,2,2,91,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140000,1,2,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1150000,4,5,254,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555000,2,3,110,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000,1,1,46,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269900,2,3,85,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,1,1,96,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097900,3,4,203,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078900,3,4,239,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389000,2,2,96,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122000,1,2,48,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,752248,2,3,132,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,899000,1,5,144,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,859000,2,2,88,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,749000,2,2,104,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000000,1,3,142,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,919000,3,3,112,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,989000,3,3,112,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350000,1,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,450000,1,2,60,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,690000,2,4,163,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,675000,2,2,102,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,3,4,230,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,3,4,209,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,2,3,247,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000,3,3,211,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1090000,3,4,208,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,585000,2,2,154,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,4,4,249,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1080000,2,4,270,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253000,1,3,80,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830000,3,4,232,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338000,1,1,67,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,2,4,169,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,3,2,138,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000,2,4,169,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175000,2,2,153,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,3,3,145,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259000,3,3,157,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000,2,2,91,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565000,1,2,62,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308000,1,2,54,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785000,2,2,116,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,2,3,125,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865000,2,2,127,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,1,2,66,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475000,1,1,79,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349000,1,1,80,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388000,1,1,61,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388000,1,1,61,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445000,2,3,104,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,758500,2,3,170,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417500,2,2,96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391000,2,2,104,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447500,2,2,96,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,465000,2,2,104,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,875000,2,3,140,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,749700,2,3,143,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,782300,2,3,193,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,735000,2,3,120,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,880000,3,4,180,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038800,3,3,205,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,4,4,421,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,10,11,761,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,2,3,108,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385000,2,3,92,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675000,2,3,151,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295000,3,4,229,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000,2,3,121,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745000,3,4,153,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225000,3,5,229,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220000,3,5,194,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,3,5,194,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,137000,1,2,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,310000,1,2,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198000,1,3,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,259900,1,2,61,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,910000,4,5,207,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,910000,4,5,207,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,899000,2,3,204,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,239900,2,4,157,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155000,1,1,43,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164000,1,3,67,0
