Usera,Chamberí,San Blas-Canillejas,Moncloa-Aravaca,Barajas,Salamanca,Tetuán,Chamartín,Carabanchel,Villaverde,Latina,Hortaleza,Centro,Ciudad Lineal,Vicálvaro,Villa de Vallecas,Retiro,Fuencarral-El Pardo,Moratalaz,Puente de Vallecas,price,baths,rooms,sqft,size_range,Independientes
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,7,6,510,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,3,4,218,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,11,11,500,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,5,6,700,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949000,2,3,240,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900000,8,5,730,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640000,2,3,115,Q2 - Medium,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,2,2,125,Q2 - Medium,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895000,4,6,272,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,6,5,510,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280000,3,4,268,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,2,2,149,Q2 - Medium,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890000,3,4,316,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,3,3,143,Q2 - Medium,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,4,5,292,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950000,6,6,555,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,6,5,400,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,8,7,780,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,9,7,1200,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,10,7,749,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000,2,4,140,Q2 - Medium,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349000,1,1,51,Q1 - Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835000,5,4,302,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900000,12,7,1768,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450000,5,5,340,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,3,3,205,Q3 - Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795000,3,2,201,Q3 - Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540000,3,4,345,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000,2,4,98,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,550000,1,2,97,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2450000,4,6,430,Q4 - Very Large,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4950000,7,6,886,Q4 - Very Large,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,730000,2,2,125,Q2 - Medium,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2770000,5,4,370,Q4 - Very Large,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2225000,6,5,268,Q4 - Very Large,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3700000,6,6,430,Q4 - Very Large,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,670000,2,4,126,Q2 - Medium,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2300000,5,4,310,Q4 - Very Large,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1395000,2,3,177,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255000,3,3,153,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560000,2,3,74,Q1 - Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395000,5,4,264,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697000,1,2,122,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595000,1,3,89,Q1 - Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395000,5,4,264,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697000,1,2,122,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312500,3,4,215,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075000,2,3,169,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,2,4,157,Q2 - Medium,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260000,1,0,78,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,450000,2,3,94,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,375000,1,3,92,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,579000,2,3,145,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,370000,1,4,86,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,579000,2,3,118,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,320000,1,2,52,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,550000,2,3,112,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1080000,2,2,101,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,267000,1,0,39,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3600000,3,5,358,Q4 - Very Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,777000,1,2,111,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,777000,1,2,111,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,777000,1,2,111,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2575000,4,4,215,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1356000,2,2,122,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,375000,1,1,66,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1175000,3,4,173,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,860000,2,2,195,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,470000,1,2,91,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2060000,5,5,334,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,795000,2,3,146,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,1,3,75,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530000,2,3,93,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525000,2,3,104,Q1 - Small,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,378000,2,3,104,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1237000,7,8,485,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1790000,4,5,414,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,480000,2,3,100,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345000,2,3,98,Q1 - Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1400000,2,4,236,Q3 - Large,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,430000,2,2,76,Q1 - Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1329000,5,5,442,Q4 - Very Large,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699000,3,5,160,Q3 - Large,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,290000,1,2,42,Q1 - Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399000,1,2,81,Q1 - Small,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1200000,3,3,236,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,214900,1,2,70,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,334740,2,2,102,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,229900,1,2,75,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,240000,1,2,100,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210000,3,3,153,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,880000,2,5,164,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660000,3,5,202,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,625000,2,3,125,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199000,1,2,66,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,249900,1,2,70,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,259000,1,2,54,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,449900,2,3,105,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920000,3,3,183,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590750,3,3,116,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700000,5,4,305,Q4 - Very Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950000,5,4,291,Q4 - Very Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,4,3,133,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,3,4,247,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,4,3,121,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,3,2,150,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,4,4,299,Q4 - Very Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920000,3,3,211,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650000,2,2,137,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,4,3,447,Q4 - Very Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390000,4,4,200,Q3 - Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598000,3,3,116,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,2,2,114,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,3,2,143,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8900000,6,5,713,Q4 - Very Large,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,2,3,102,Q1 - Small,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,2,3,120,Q2 - Medium,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730000,1,1,81,Q1 - Small,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359000,1,1,86,Q1 - Small,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262500,1,1,63,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1125000,3,3,173,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1200000,2,2,124,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,557000,2,3,91,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,695000,2,4,125,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1230000,4,3,225,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,990000,2,3,146,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1150000,3,4,158,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,735000,2,2,107,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599000,2,3,106,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,670000,2,3,140,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,769000,2,2,198,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1360000,3,2,210,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,880000,3,3,167,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,800000,2,3,158,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,660000,2,2,88,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1125000,2,4,142,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1050000,2,2,180,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2100000,2,2,131,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,750000,3,2,109,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,670000,2,3,105,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,635000,3,4,151,Q2 - Medium,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175000,5,5,360,Q4 - Very Large,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379900,1,3,116,Q2 - Medium,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,2,3,212,Q3 - Large,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,5,4,367,Q4 - Very Large,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535000,3,4,133,Q2 - Medium,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970000,4,4,279,Q4 - Very Large,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720000,2,3,212,Q3 - Large,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375000,2,1,313,Q4 - Very Large,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,4,3,320,Q4 - Very Large,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150000,5,4,370,Q4 - Very Large,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,4,4,367,Q4 - Very Large,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180000,1,2,92,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125000,1,1,62,Q1 - Small,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000,1,3,84,Q1 - Small,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,229000,2,3,118,Q2 - Medium,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,335000,2,2,70,Q1 - Small,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285000,2,2,91,Q1 - Small,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,140000,1,2,56,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1150000,4,5,254,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555000,2,3,110,Q2 - Medium,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000,1,1,46,Q1 - Small,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269900,2,3,85,Q1 - Small,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000,1,1,96,Q1 - Small,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097900,3,4,203,Q3 - Large,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078900,3,4,239,Q3 - Large,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389000,2,2,96,Q1 - Small,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122000,1,2,48,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,752248,2,3,132,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,899000,1,5,144,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,859000,2,2,88,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,749000,2,2,104,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000000,1,3,142,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,919000,3,3,112,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,989000,3,3,112,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,350000,1,0,61,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,450000,1,2,60,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,690000,2,4,163,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,675000,2,2,102,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1250000,3,4,230,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,3,4,209,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,2,3,247,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1290000,3,3,211,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1090000,3,4,208,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,585000,2,2,154,Q2 - Medium,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,4,4,249,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1080000,2,4,270,Q4 - Very Large,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253000,1,3,80,Q1 - Small,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830000,3,4,232,Q3 - Large,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338000,1,1,67,Q1 - Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,2,4,169,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,3,2,138,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000,2,4,169,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175000,2,2,153,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490000,3,3,145,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259000,3,3,157,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870000,2,2,91,Q1 - Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565000,1,2,62,Q1 - Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308000,1,2,54,Q1 - Small,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785000,2,2,116,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,2,3,125,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865000,2,2,127,Q2 - Medium,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,260000,1,2,66,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,475000,1,1,79,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349000,1,1,80,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388000,1,1,61,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388000,1,1,61,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445000,2,3,104,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,758500,2,3,170,Q3 - Large,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417500,2,2,96,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,391000,2,2,104,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447500,2,2,96,Q1 - Small,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,465000,2,2,104,Q1 - Small,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,875000,2,3,140,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,749700,2,3,143,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,782300,2,3,193,Q3 - Large,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,735000,2,3,120,Q2 - Medium,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,880000,3,4,180,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038800,3,3,205,Q3 - Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,4,4,421,Q4 - Very Large,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,10,11,761,Q4 - Very Large,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490000,2,3,108,Q2 - Medium,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385000,2,3,92,Q1 - Small,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675000,2,3,151,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295000,3,4,229,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890000,2,3,121,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745000,3,4,153,Q2 - Medium,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225000,3,5,229,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220000,3,5,194,Q3 - Large,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990000,3,5,194,Q3 - Large,0
